image_id,box
000000397673,"[0.5234375, 0.47897196261682246, 0.6203125, 0.5514018691588785]; [0.478125, 0.38317757009345793, 0.6125, 0.4929906542056075]; [0.4296875, 0.4485981308411215, 0.5078125, 0.5070093457943925]"
000000397769,"[0.4015625, 0.6042154566744731, 0.4484375, 0.6604215456674473]"
000000397782,"[0.3583138173302108, 0.0375, 0.4309133489461358, 0.06875]; [0.0702576112412178, 0.0046875, 0.22014051522248243, 0.0359375]"
000000397813,"[0, 0.9625292740046838, 0.203125, 0.9929742388758782]; [0.2875, 0.8665105386416861, 0.3578125, 0.9695550351288056]; [0.240625, 0.8032786885245902, 0.3109375, 0.9086651053864169]; [0.309375, 0.8688524590163934, 0.3625, 0.9297423887587822]; [0.265625, 0.8548009367681498, 0.3015625, 0.9039812646370023]"
000000397859,"[0.653125, 0.43896713615023475, 0.703125, 0.4694835680751174]"
000000397925,"[0.584, 0.43, 0.7066666666666667, 0.482]; [0.4, 0.594, 0.5546666666666666, 0.628]; [0.48, 0.286, 0.5813333333333334, 0.32]; [0.696, 0.426, 0.7786666666666666, 0.458]; [0.472, 0.26, 0.68, 0.304]; [0.16, 0.548, 0.22933333333333333, 0.594]"
000000397976,"[0.5078125, 0.2625, 0.5375, 0.29791666666666666]; [0.2734375, 0.06458333333333334, 0.3078125, 0.10625]; [0.3796875, 0.30416666666666664, 0.48125, 0.33958333333333335]"
000000397986,"[0.4984375, 0.40749414519906324, 0.6421875, 0.5105386416861827]; [0.5046875, 0.4379391100702576, 0.95625, 0.4894613583138173]; [0.5640625, 0.48243559718969553, 0.6484375, 0.5409836065573771]"
000000398004,"[0.8515625, 0.5520833333333334, 0.8921875, 0.5958333333333333]"
000000398025,"[0.94375, 0.3623481781376518, 0.996875, 0.39271255060728744]"
000000398036,"[0, 0.8234375, 0.08333333333333333, 0.8609375]"
000000398040,"[0.60625, 0.4682352941176471, 0.7921875, 0.5317647058823529]"
000000398070,"[0, 0.1359375, 0.05956678700361011, 0.1578125]"
000000398098,"[0.45, 0.7625, 0.5046875, 0.79375]"
000000398202,"[0.6296875, 0, 0.6890625, 0.04929577464788732]; [0.5375, 0.004694835680751174, 0.6328125, 0.08215962441314555]"
000000398214,"[0.46875, 0.13541666666666666, 0.9984375, 0.18333333333333332]; [0.5578125, 0.1, 0.5875, 0.125]; [0.909375, 0.5270833333333333, 1, 0.5895833333333333]"
000000398229,"[0.7041666666666667, 0.6953125, 0.7645833333333333, 0.7203125]; [0.7041666666666667, 0.6953125, 0.7645833333333333, 0.7203125]"
000000398331,"[0.026, 0.12962962962962962, 0.36, 0.22530864197530864]"
000000398350,"[0.1625, 0.375, 0.8645833333333334, 0.7171875]; [0.3625, 0.0796875, 0.55625, 0.165625]; [0.3645833333333333, 0.1234375, 0.49375, 0.19375]"
000000398367,"[0.42916666666666664, 0.0859375, 0.7479166666666667, 0.159375]"
000000398393,"[0.6859375, 0.4444444444444444, 0.8359375, 0.49572649572649574]; [0.2609375, 0.45584045584045585, 0.378125, 0.5156695156695157]"
000000398406,"[0.852, 0.7647058823529411, 0.95, 0.8073022312373225]"
000000398407,"[0.496875, 0.24166666666666667, 0.79375, 0.6270833333333333]"
000000398434,"[0.0984375, 0.5916666666666667, 0.1921875, 0.6583333333333333]; [0.8984375, 0.75, 0.978125, 0.78125]"
000000398435,"[0.7515625, 0.4041666666666667, 0.80625, 0.47291666666666665]"
000000398523,"[0.4859375, 0.23125, 0.553125, 0.28125]"
000000398527,"[0.2578125, 0.9125, 0.334375, 0.9546875]; [0.2078125, 0.9046875, 0.2671875, 0.94375]"
000000398535,"[0.0671875, 0.6854166666666667, 0.11875, 0.7395833333333334]"
000000398596,"[0.7859375, 0.9392523364485982, 0.975, 0.969626168224299]"
000000398623,"[0.328125, 0.31666666666666665, 0.4109375, 0.35833333333333334]"
000000398648,"[0.36384976525821594, 0.96875, 0.9342723004694836, 0.99375]; [0.4131455399061033, 0.26875, 0.539906103286385, 0.3359375]"
000000398696,"[0.0859375, 0.34791666666666665, 0.7515625, 0.4125]; [0.546875, 0.10625, 0.7328125, 0.20833333333333334]; [0.740625, 0.11041666666666666, 0.8265625, 0.1625]; [0.6953125, 0.275, 0.76875, 0.35625]"
000000398713,"[0.021333333333333333, 0.966, 0.30133333333333334, 0.996]"
000000398729,"[0.9140625, 0.17289719626168223, 0.965625, 0.24065420560747663]"
000000398733,"[0.465625, 0.7564402810304449, 0.565625, 0.8805620608899297]"
000000398842,"[0.7296875, 0.5459882583170255, 0.7859375, 0.5909980430528375]"
000000398878,"[0.7078125, 0.594847775175644, 0.7609375, 0.6276346604215457]"
000000398895,"[0.246875, 0.8467023172905526, 0.8078125, 0.9251336898395722]"
000000398901,"[0.3734375, 0.9288702928870293, 0.615625, 0.9874476987447699]; [0.2, 0.2301255230125523, 0.2796875, 0.2824267782426778]; [0.034375, 0.8661087866108786, 0.7984375, 0.9184100418410042]"
000000398938,"[0.945823927765237, 0.2890625, 0.9909706546275395, 0.3203125]"
000000399016,"[0.5963455149501661, 0.9265625, 0.9667774086378738, 0.9703125]"
000000399028,"[0.09151785714285714, 0.746875, 0.5044642857142857, 1]"
000000399045,"[0.21666666666666667, 0.475, 0.8041666666666667, 0.5640625]; [0.21666666666666667, 0.475, 0.8041666666666667, 0.5640625]"
000000399078,"[0.9125, 0.5339578454332553, 0.9984375, 0.5690866510538641]"
000000399095,"[0.703125, 0.117096018735363, 0.8265625, 0.2154566744730679]; [0.8359375, 0.2224824355971897, 0.9453125, 0.3325526932084309]; [0.703125, 0.17330210772833723, 0.815625, 0.2693208430913349]; [0.8484375, 0.31381733021077285, 0.915625, 0.3629976580796253]"
000000399097,"[0.8140625, 0.25, 0.8796875, 0.30078125]; [0.0515625, 0.4375, 0.1046875, 0.490234375]; [0.7859375, 0.32421875, 0.840625, 0.359375]"
000000399101,"[0.00625, 0.203125, 0.13541666666666666, 0.25]"
000000399138,"[0.609375, 0.5284210526315789, 0.6796875, 0.5894736842105263]; [0.621875, 0.5263157894736842, 0.671875, 0.5642105263157895]"
000000399142,"[0.753125, 0.9272300469483568, 0.9828125, 0.9788732394366197]"
000000399147,"[0.8890625, 0.5791666666666667, 0.95, 0.6229166666666667]; [0.8875, 0.6020833333333333, 0.9484375, 0.6416666666666667]; [0.8875, 0.5979166666666667, 0.915625, 0.6291666666666667]"
000000399195,"[0.1875, 0.6557377049180327, 0.246875, 0.7002341920374707]; [0.13125, 0.6370023419203747, 0.159375, 0.6768149882903981]"
000000399200,"[0.284375, 0.4875, 0.5296875, 0.65625]; [0.9234375, 0.05, 1, 0.10625]; [0.3109375, 0.4625, 0.3734375, 0.5125]"
000000399214,"[0.04804804804804805, 0.944, 0.46846846846846846, 0.974]"
000000399232,"[0.3125, 0.45208333333333334, 0.775, 0.5395833333333333]; [0.2171875, 0.47708333333333336, 0.290625, 0.54375]"
000000399236,"[0.3796875, 0.44583333333333336, 0.5265625, 0.5333333333333333]"
000000399252,"[0.124, 0.392, 0.212, 0.4613333333333333]; [0, 0.33066666666666666, 0.112, 0.3893333333333333]; [0.002, 0.2986666666666667, 0.124, 0.3546666666666667]; [0.072, 0.12533333333333332, 0.18, 0.17066666666666666]; [0.012, 0.24533333333333332, 0.088, 0.328]; [0.042, 0.31733333333333336, 0.088, 0.36533333333333334]"
000000399262,"[0.421875, 0.41458333333333336, 0.696875, 0.5125]; [0.4390625, 0.5104166666666666, 0.6734375, 0.6125]; [0.5796875, 0.11041666666666666, 0.7734375, 0.21458333333333332]"
000000399276,"[0.4375, 0.45, 0.6083333333333333, 0.4765625]; [0.48125, 0.475, 0.5625, 0.4984375]; [0.41875, 0.5109375, 0.625, 0.5421875]"
000000399282,"[0.4765625, 0.908695652173913, 0.684375, 0.941304347826087]; [0.465625, 0.9521739130434783, 0.66875, 0.9847826086956522]"
000000399308,"[0.26635514018691586, 0.56875, 0.4182242990654206, 0.6125]"
000000399325,"[0.2046875, 0.6277777777777778, 0.2828125, 0.7]; [0.5140625, 0.6666666666666666, 0.78125, 0.7527777777777778]; [0.5578125, 0.7027777777777777, 0.5859375, 0.7472222222222222]"
000000399330,"[0.3984375, 0.47540983606557374, 0.496875, 0.5245901639344263]; [0.775, 0.7985948477751756, 0.909375, 0.8524590163934426]; [0.815625, 0.8430913348946136, 0.8765625, 0.8758782201405152]"
000000399376,"[0.790625, 0.3037037037037037, 0.8421875, 0.37530864197530867]; [0.6125, 0.6370370370370371, 0.6453125, 0.6666666666666666]"
000000399399,"[0.6578125, 0.41458333333333336, 0.721875, 0.47291666666666665]"
000000399407,"[0.06060606060606061, 0.30625, 0.34595959595959597, 0.4171875]; [0.26515151515151514, 0.1546875, 0.398989898989899, 0.2171875]; [0.5681818181818182, 0.18125, 0.7702020202020202, 0.2359375]; [0.7272727272727273, 0.378125, 0.98989898989899, 0.4703125]; [0.8535353535353535, 0.190625, 0.9974747474747475, 0.2546875]; [0.19444444444444445, 0.01875, 0.9595959595959596, 0.1921875]"
000000399408,"[0.778125, 0.5166666666666667, 0.9, 0.6055555555555555]"
000000399456,"[0.4125, 0.3372365339578454, 0.490625, 0.3793911007025761]; [0.4046875, 0.40749414519906324, 0.490625, 0.45901639344262296]"
000000399488,"[0.9, 0.375, 0.9671875, 0.44166666666666665]"
000000399489,"[0.3984375, 0.31875, 0.7375, 0.39375]; [0.409375, 0.4666666666666667, 0.7265625, 0.5166666666666667]; [0.409375, 0.4666666666666667, 0.7265625, 0.5166666666666667]; [0.421875, 0.38958333333333334, 0.721875, 0.46875]"
000000399512,"[0.5875, 0.07852193995381063, 0.646875, 0.15242494226327943]"
000000399540,"[0.5890625, 0.5416666666666666, 0.6734375, 0.6020833333333333]"
000000399630,"[0.0328125, 0.3472222222222222, 0.6359375, 0.5666666666666667]"
000000399680,"[0.128125, 0.5979166666666667, 0.225, 0.6791666666666667]; [0.1296875, 0.6375, 0.2375, 0.7208333333333333]; [0.1625, 0.6916666666666667, 0.2171875, 0.7520833333333333]"
000000399686,"[0.8765690376569037, 0.4921875, 0.9581589958158996, 0.515625]; [0.8786610878661087, 0.5109375, 0.9476987447698745, 0.53125]; [0.0899581589958159, 0.259375, 0.20292887029288703, 0.2796875]; [0.08786610878661087, 0.365625, 0.17154811715481172, 0.39375]; [0.4330543933054393, 0.184375, 0.5167364016736402, 0.2078125]"
000000399738,"[0.084375, 0.583732057416268, 0.1125, 0.6196172248803827]; [0.303125, 0.23684210526315788, 0.3640625, 0.284688995215311]"
000000399746,"[0.065625, 0.12474012474012475, 0.95625, 0.920997920997921]"
000000399774,"[0.1171875, 0.5388235294117647, 0.3328125, 0.7388235294117647]; [0.478125, 0.27058823529411763, 0.534375, 0.3129411764705882]; [0.490625, 0.30117647058823527, 0.5359375, 0.34352941176470586]; [0.20625, 0.36, 0.28125, 0.4470588235294118]"
000000399780,"[0.7035294117647058, 0.2796875, 0.7952941176470588, 0.3125]; [0.43529411764705883, 0.14375, 0.6964705882352941, 0.215625]; [0.4823529411764706, 0.2140625, 0.668235294117647, 0.2796875]; [0.5341176470588235, 0.278125, 0.6776470588235294, 0.3421875]; [0.12941176470588237, 0.2375, 0.31058823529411766, 0.3171875]"
000000399784,"[0.36875, 0.5458823529411765, 0.43125, 0.5811764705882353]"
000000399825,"[0.5734375, 0.46875, 0.7734375, 0.53125]; [0.75, 0.7520833333333333, 0.8171875, 0.825]; [0.775, 0.7020833333333333, 0.834375, 0.7770833333333333]"
000000399868,"[0.4895833333333333, 0.45, 0.6270833333333333, 0.5234375]"
000000399880,"[0.2109375, 0.8003875968992248, 0.296875, 0.8565891472868217]; [0.2140625, 0.8178294573643411, 0.2953125, 0.8643410852713178]"
000000399939,"[0.3265625, 0.06796116504854369, 0.6828125, 0.11650485436893204]"
000000399983,"[0, 0.1171875, 0.5466377440347071, 0.371875]; [0, 0.471875, 0.14099783080260303, 0.55]; [0.8264642082429501, 0.4765625, 0.9956616052060737, 0.5453125]"
000000400000,"[0.41875, 0.13125, 0.5645833333333333, 0.2203125]; [0.375, 0.2421875, 0.475, 0.278125]; [0.7833333333333333, 0.1328125, 0.8625, 0.184375]"
000000400039,"[0.025, 0.7236533957845434, 0.075, 0.7611241217798594]; [0.39375, 0.12646370023419204, 0.6609375, 0.1920374707259953]; [0.4484375, 0.03278688524590164, 0.6140625, 0.07728337236533958]; [0.4484375, 0.03278688524590164, 0.6140625, 0.07728337236533958]; [0.4484375, 0.03278688524590164, 0.6140625, 0.07728337236533958]; [0.4484375, 0.03278688524590164, 0.6140625, 0.07728337236533958]; [0.7984375, 0.9508196721311475, 0.99375, 0.9976580796252927]; [0.4203125, 0.27400468384074944, 0.4953125, 0.30679156908665106]; [0.0609375, 0.8173302107728337, 0.10625, 0.8501170960187353]; [0.925, 0.5081967213114754, 1, 0.5597189695550351]; [0.153125, 0.3044496487119438, 0.1890625, 0.34894613583138173]; [0.3984375, 0.14285714285714285, 0.471875, 0.1873536299765808]"
000000400060,"[0.2765625, 0.4888888888888889, 0.3953125, 0.675]; [0.3046875, 0.6833333333333333, 0.403125, 0.7583333333333333]; [0.3546875, 0.4861111111111111, 0.4265625, 0.5638888888888889]"
000000400104,"[0.4921875, 0.6018735362997658, 0.6359375, 0.7213114754098361]; [0.403125, 0.5925058548009368, 0.5109375, 0.6487119437939111]; [0.2859375, 0.6112412177985949, 0.3796875, 0.7259953161592506]"
000000400118,"[0.0578125, 0.6394557823129252, 0.1546875, 0.671201814058957]"
000000400133,"[0.24509803921568626, 0.30392156862745096, 0.4950980392156863, 0.47549019607843135]; [0.30718954248366015, 0.39869281045751637, 0.5245098039215687, 0.5800653594771242]"
000000400149,"[0.3770491803278688, 0.678125, 0.594847775175644, 0.7171875]; [0.4028103044496487, 0.7203125, 0.5480093676814989, 0.7703125]"
000000400190,"[0.2921875, 0.6354775828460039, 0.4078125, 0.7192982456140351]"
000000400218,"[0.4613583138173302, 0.8171875, 0.65807962529274, 0.85]; [0.5128805620608899, 0.6609375, 0.6440281030444965, 0.6890625]; [0.477751756440281, 0.8390625, 0.6627634660421545, 0.8765625]"
000000400241,"[0.05, 0.4246913580246914, 0.1578125, 0.4666666666666667]"
000000400257,"[0.29375, 0.3859375, 0.58125, 0.5015625]"
000000400275,"[0.475, 0.7759433962264151, 0.65, 1]; [0.6640625, 0.47641509433962265, 0.7609375, 0.5943396226415094]; [0.559375, 0.7169811320754716, 0.753125, 1]; [0.68125, 0.535377358490566, 0.746875, 0.6014150943396226]"
000000400285,"[0.2736625514403292, 0.578, 0.4176954732510288, 0.646]; [0.27983539094650206, 0.54, 0.411522633744856, 0.624]; [0.4012345679012346, 0.54, 0.4897119341563786, 0.604]; [0.2716049382716049, 0.508, 0.48559670781893005, 0.632]; [0.2716049382716049, 0.508, 0.48559670781893005, 0.632]; [0.38065843621399176, 0.506, 0.4876543209876543, 0.594]"
000000400286,"[0.6746666666666666, 0.146, 0.8293333333333334, 0.206]; [0.6826666666666666, 0.078, 0.7973333333333333, 0.114]; [0.7146666666666667, 0.234, 0.7866666666666666, 0.26]"
000000400307,"[0.58125, 0.2897196261682243, 0.7140625, 0.3901869158878505]; [0.75, 0.2967289719626168, 0.8046875, 0.34813084112149534]; [0.1265625, 0.39485981308411217, 0.4796875, 0.4602803738317757]; [0.1671875, 0.338785046728972, 0.2390625, 0.3901869158878505]; [0.428125, 0.4439252336448598, 0.484375, 0.5046728971962616]"
000000400332,"[0.4953125, 0.49907235621521334, 0.625, 0.6252319109461967]; [0.503125, 0.1261595547309833, 0.55, 0.17810760667903525]"
000000400361,"[0.516, 0.9186746987951807, 0.592, 0.9728915662650602]; [0.296, 0.8072289156626506, 0.328, 0.8463855421686747]"
000000400371,"[0.0390625, 0.29375, 0.221875, 0.36875]; [0.134375, 0.28958333333333336, 0.78125, 0.35833333333333334]"
000000400377,"[0.9546875, 0.7313084112149533, 1, 0.7990654205607477]; [0.84375, 0.24065420560747663, 0.9359375, 0.3317757009345794]; [0.946875, 0.7757009345794392, 1, 0.8341121495327103]"
000000400379,"[0.344, 0.55, 0.664, 0.644]"
000000400409,"[0.7958333333333333, 0.2890625, 0.9, 0.3359375]"
000000400436,"[0.428125, 0.40522875816993464, 0.46875, 0.4466230936819172]; [0.346875, 0.7647058823529411, 0.4078125, 0.7930283224400871]"
000000400477,"[0.3867924528301887, 0.534375, 0.6863207547169812, 0.578125]; [0.31839622641509435, 0.328125, 0.5754716981132075, 0.3640625]; [0.1391509433962264, 0.2859375, 0.3089622641509434, 0.3515625]; [0.7099056603773585, 0.3578125, 1, 0.4]; [0.7099056603773585, 0.3578125, 1, 0.4]; [0.7099056603773585, 0.3578125, 1, 0.4]; [0.1721698113207547, 0.259375, 0.27122641509433965, 0.3046875]; [0.16981132075471697, 0.203125, 0.3160377358490566, 0.28125]; [0.19103773584905662, 0.296875, 0.3018867924528302, 0.340625]"
000000400535,"[0.39603960396039606, 0.2703125, 0.6287128712871287, 0.3484375]"
000000400571,"[0.4109375, 0.7746478873239436, 0.5796875, 0.8732394366197183]; [0.609375, 0.3685446009389671, 0.6640625, 0.431924882629108]; [0.5203125, 0.323943661971831, 0.61875, 0.4084507042253521]"
000000400581,"[0.43125, 0.352803738317757, 0.490625, 0.3925233644859813]"
000000400613,"[0.33125, 0.78125, 0.5333333333333333, 0.8765625]"
000000400617,"[0.48125, 0.9191564147627417, 0.959375, 0.9472759226713533]"
000000400668,"[0.7078125, 0.5875, 0.8140625, 0.6395833333333333]; [0.7078125, 0.5875, 0.8140625, 0.6395833333333333]; [0.609375, 0.5125, 0.6890625, 0.5520833333333334]; [0.609375, 0.5416666666666666, 0.6875, 0.5791666666666667]"
000000400722,"[0.30823529411764705, 0.7125, 0.5035294117647059, 0.7765625]"
000000400737,"[0.168, 0.5873493975903614, 0.232, 0.6475903614457831]; [0.166, 0.5753012048192772, 0.392, 0.641566265060241]"
000000400740,"[0.5109375, 0.38125, 0.6671875, 0.4395833333333333]"
000000400742,"[0.24583333333333332, 0.103125, 0.8583333333333333, 0.1703125]"
000000400748,"[0.76875, 0.09836065573770492, 0.8578125, 0.14285714285714285]"
000000400809,"[0.7587822014051522, 0.6859375, 0.8758782201405152, 0.728125]; [0.6932084309133489, 0.6640625, 0.7845433255269321, 0.6984375]"
000000400845,"[0.44375, 0.19672131147540983, 0.6375, 0.44028103044496486]; [0.4640625, 0.20843091334894615, 0.5953125, 0.36065573770491804]"
000000400860,"[0.40749414519906324, 0.7875, 0.550351288056206, 0.834375]; [0.4168618266978923, 0.76875, 0.5456674473067916, 0.7984375]; [0.3559718969555035, 0.565625, 0.48243559718969553, 0.5890625]; [0.3161592505854801, 0.540625, 0.49882903981264637, 0.56875]; [0.30679156908665106, 0.546875, 0.5011709601873536, 0.590625]; [0.4098360655737705, 0.790625, 0.4637002341920375, 0.815625]"
000000400861,"[0.08611111111111111, 0.3640625, 0.2861111111111111, 0.390625]; [0.12222222222222222, 0.33125, 0.2611111111111111, 0.371875]"
000000400862,"[0.5796875, 0.20652173913043478, 0.6953125, 0.25905797101449274]"
000000400872,"[0.112, 0.38666666666666666, 0.408, 0.6213333333333333]; [0.044, 0.4186666666666667, 0.322, 0.592]"
000000400881,"[0.325, 0.21458333333333332, 0.5703125, 0.325]; [0.3390625, 0.47708333333333336, 0.5515625, 0.5833333333333334]; [0.34375, 0.34791666666666665, 0.55, 0.45416666666666666]"
000000400940,"[0.41, 0.44954128440366975, 0.542, 0.48853211009174313]; [0.358, 0.5229357798165137, 0.404, 0.5504587155963303]; [0.3, 0.5206422018348624, 0.342, 0.5481651376146789]"
000000400968,"[0.45208333333333334, 0.3890625, 0.6354166666666666, 0.471875]; [0.5083333333333333, 0.59375, 0.56875, 0.615625]; [0.6333333333333333, 0.38125, 0.7833333333333333, 0.4140625]; [0.3958333333333333, 0.6140625, 0.5625, 0.6484375]; [0.9104166666666667, 0.5484375, 0.975, 0.58125]"
000000401032,"[0.032, 0.013333333333333334, 0.634, 0.13066666666666665]; [0.672, 0.584, 0.768, 0.6453333333333333]; [0.846, 0.8613333333333333, 0.992, 0.976]; [0.678, 0.48533333333333334, 0.73, 0.528]"
000000401083,"[0.196875, 0.041666666666666664, 0.3046875, 0.14166666666666666]; [0.19375, 0.13958333333333334, 0.2515625, 0.20833333333333334]; [0.19375, 0.09791666666666667, 0.259375, 0.175]; [0.240625, 0.17708333333333334, 0.2640625, 0.20833333333333334]; [0.2453125, 0, 0.3125, 0.06458333333333334]"
000000401109,"[0.08986928104575163, 0.008169934640522876, 0.19117647058823528, 0.06862745098039216]"
000000401136,"[0.07801418439716312, 0.95, 0.13238770685579196, 0.9859375]"
000000401138,"[0.609254498714653, 0.1609375, 0.7609254498714653, 0.2234375]"
000000401173,"[0.01, 0.9309309309309309, 0.192, 0.978978978978979]; [0.008, 0.933933933933934, 0.084, 0.978978978978979]"
000000401182,"[0.6346938775510204, 0.41875, 0.9408163265306122, 0.496875]; [0.7163265306122449, 0.9, 0.9714285714285714, 0.9765625]"
